no,kode_skpd,nama_skpd,komisi,kode_kegiatan,nama_kegiatan,pagu,tambah,kurang,hasil_pembahasan,hasil_pemprov_version,delta = hasil_pembahasan - hasil_pemprov_version,flag,kegiatan_versi_pemprov_yang_namanya_mirip,% kemiripan,hasil_pemprov_version_yang_mirip,delta = hasil_pemprov_version_yang_mirip - hasil_pemprov_version
16399,1.20.026,Kelurahan Petamburan - JAKPUS,A,1.20.27.026.002,Pelaksanaan Kerja Bakti,"66,000,000",0,0,"66,000,000","65,626,754","373,246",Perfect match,,,,
16400,1.20.026,Kelurahan Petamburan - JAKPUS,A,1.20.27.026.003,Pengadaan sarana dan Prasarana Ketertiban Masyarakat Kelurahan Petamburan - JAKPUS,"99,000,000",0,0,"99,000,000","98,998,040","1,960",Perfect match,,,,
16401,1.20.026,Kelurahan Petamburan - JAKPUS,A,1.20.27.026.004,Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Petamburan - JAKPUS,"149,350,000",0,"14,935,000","134,415,000","149,258,789","-14,843,789",Perfect match,,,,
16402,1.20.026,Kelurahan Petamburan - JAKPUS,A,1.20.27.026.005,Pembinaan Masyarakat  dan Lembaga Kemasyarakatan Kelurahan Petamburan - JAKPUS,"396,950,000",0,"39,695,000","357,255,000","396,938,390","-39,683,390",Matched by kode kegiatan,,,,
16403,1.20.026,Kelurahan Petamburan - JAKPUS,A,1.20.27.026.006,"Penyediaan Operasional RT, RW dan LMK","1,760,700,000",0,0,"1,760,700,000","1,760,700,000",0,Perfect match,,,,
16404,1.20.026,Kelurahan Petamburan - JAKPUS,A,1.20.27.026.007,Penyelenggaraan Tugas dan Fungsi Kelurahan  Petamburan,"1,231,460,000",0,"123,146,000","1,108,314,000","1,231,440,477","-123,126,477",Matched by kode kegiatan,,,,
16405,1.20.026,Kelurahan Petamburan - JAKPUS,A,1.20.27.026.008,Pelaksanaan Penertiban Kelurahan Petamburan,"84,600,000",0,0,"84,600,000","84,600,000",0,Perfect match,,,,
16406,1.20.026,Kelurahan Petamburan - JAKPUS,A,1.20.27.026.009,Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan,"95,000,000",0,0,"95,000,000","94,931,500","68,500",Perfect match,,,,
16407,1.20.026,Kelurahan Petamburan - JAKPUS,A,1.20.27.026.010,Penanggulangan Bencana Kelurahan Petamburan - JAKPUS,"178,000,000",0,0,"178,000,000","177,963,575","36,425",Perfect match,,,,
16408,1.20.026,Kelurahan Petamburan - JAKPUS,A,1.20.27.026.011,Dukungan Pelaksanaan Penanganan Segera di Kelurahan,"2,132,200,000",0,"426,440,000","1,705,760,000","2,132,199,101","-426,439,101",Perfect match,,,,
16409,1.20.026,Kelurahan Petamburan - JAKPUS,A,1.20.61.026.001,Penyelenggaran Operasional Kelurahan Petamburan - JAKPUS,"596,000,000",0,"59,600,000","536,400,000","595,987,275","-59,587,275",Matched by kode kegiatan,,,,
16410,1.20.026,Kelurahan Petamburan - JAKPUS,A,1.20.61.026.002,Penyediaan Jasa TALI dan IPAL (12 bulan),"227,520,000",0,0,"227,520,000","110,991,960","116,528,040",Perfect match,,,,
16411,1.20.026,Kelurahan Petamburan - JAKPUS,A,1.20.61.026.003,Penatausahaan Kelurahan Petamburan - JAKPUS,"547,320,000",0,0,"547,320,000","547,317,784","2,216",Perfect match,,,,
16412,1.20.026,Kelurahan Petamburan - JAKPUS,A,1.20.63.026.001,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,0,0,0,0,Too many variants,,Matched by nama kegiatan,,,,
16413,1.20.027,Kelurahan Kebon Melati - JAKPUS,A,1.20.27.027.001,Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Kebon Melati - JAKPUS,"327,050,000",0,"32,705,000","294,345,000","326,532,985","-32,187,985",Perfect match,,,,
16414,1.20.027,Kelurahan Kebon Melati - JAKPUS,A,1.20.27.027.002,Pelaksanaan Kerja Bakti,"80,000,000",0,0,"80,000,000","79,913,600","86,400",Perfect match,,,,
16415,1.20.027,Kelurahan Kebon Melati - JAKPUS,A,1.20.27.027.003,Pengadaan sarana dan Prasarana Kelurahan Kebon Melati - JAKPUS,"334,000,000",0,"33,400,000","300,600,000","333,988,900","-33,388,900",Matched by kode kegiatan,,,,
16416,1.20.027,Kelurahan Kebon Melati - JAKPUS,A,1.20.27.027.004,Pengadaan sarana dan Prasarana Ketertiban Masyarakat Kelurahan Kebon Melati - JAKPUS,"95,000,000",0,0,"95,000,000","94,600,000","400,000",Perfect match,,,,
16417,1.20.027,Kelurahan Kebon Melati - JAKPUS,A,1.20.27.027.005,Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Kebon Melati - JAKPUS,"219,450,000",0,"21,945,000","197,505,000","219,375,035","-21,870,035",Perfect match,,,,
16418,1.20.027,Kelurahan Kebon Melati - JAKPUS,A,1.20.27.027.006,Pembinaan Masyarakat  dan Lembaga Kemasyarakatan Kelurahan Kebon Melati - JAKPUS,"513,200,000",0,"51,320,000","461,880,000","483,564,699","-21,684,699",Matched by kode kegiatan,,,,
16419,1.20.027,Kelurahan Kebon Melati - JAKPUS,A,1.20.27.027.007,"Penyediaan Operasional RT, RW dan LMK","2,199,900,000",0,0,"2,199,900,000","2,199,900,000",0,Perfect match,,,,
16420,1.20.027,Kelurahan Kebon Melati - JAKPUS,A,1.20.27.027.008,Penyelenggaraan Tugas dan Fungsi Kelurahan,"1,459,700,000",0,"145,970,000","1,313,730,000","1,459,699,605","-145,969,605",Perfect match,,,,
16421,1.20.027,Kelurahan Kebon Melati - JAKPUS,A,1.20.27.027.009,Pelaksanaan Penertiban Kelurahan,"97,600,000",0,0,"97,600,000","97,236,200","363,800",Perfect match,,,,
16422,1.20.027,Kelurahan Kebon Melati - JAKPUS,A,1.20.27.027.010,Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan,"115,300,000",0,"11,530,000","103,770,000","115,135,000","-11,365,000",Perfect match,,,,
16423,1.20.027,Kelurahan Kebon Melati - JAKPUS,A,1.20.27.027.011,Penanggulangan Bencana Kelurahan Kebon Melati - JAKPUS,"100,000,000",0,0,"100,000,000","99,856,269","143,731",Perfect match,,,,
16424,1.20.027,Kelurahan Kebon Melati - JAKPUS,A,1.20.27.027.012,Dukungan Pelaksanaan Penanganan Segera di Kelurahan,"2,410,100,000",0,"482,020,000","1,928,080,000","2,410,032,963","-481,952,963",Perfect match,,,,
16425,1.20.027,Kelurahan Kebon Melati - JAKPUS,A,1.20.61.027.001,Penyelenggaran Operasional Kelurahan Kebon Melati - JAKPUS,"487,000,000",0,"48,700,000","438,300,000","486,964,917","-48,664,917",Matched by kode kegiatan,,,,
16426,1.20.027,Kelurahan Kebon Melati - JAKPUS,A,1.20.61.027.002,Penyediaan Jasa TALI dan IPAL (12 bulan),"200,000,000",0,0,"200,000,000","199,544,400","455,600",Perfect match,,,,
16427,1.20.027,Kelurahan Kebon Melati - JAKPUS,A,1.20.61.027.003,Penatausahaan Kelurahan Kebon Melati - JAKPUS,"251,700,000",0,"25,170,000","226,530,000","251,686,531","-25,156,531",Perfect match,,,,
16428,1.20.027,Kelurahan Kebon Melati - JAKPUS,A,1.20.63.027.001,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,"72,000,000",0,"3,600,000","68,400,000","71,995,000","-3,595,000",Perfect match,,,,
16429,1.20.028,Kelurahan Kebon Kacang - JAKPUS,A,1.20.27.028.001,Penyelenggaraan peningkatan Pelayanan Kapasitas kelurahan Kelurahan Kebon Kacang - JAKPUS,"493,750,000",0,"49,375,000","444,375,000","478,081,076","-33,706,076",Perfect match,,,,
16430,1.20.028,Kelurahan Kebon Kacang - JAKPUS,A,1.20.27.028.002,Pelaksanaan Kerja Bakti,"170,000,000",0,0,"170,000,000","161,696,480","8,303,520",Perfect match,,,,
16431,1.20.028,Kelurahan Kebon Kacang - JAKPUS,A,1.20.27.028.003,Pengadaan sarana dan Prasarana Kelurahan  Kebon Kacang - JAKPUS,"140,000,000",0,"14,000,000","126,000,000","121,307,780","4,692,220",Matched by kode kegiatan,,,,
16432,1.20.028,Kelurahan Kebon Kacang - JAKPUS,A,1.20.27.028.004,Pengadaan sarana dan Prasarana Ketertiban Masyarakat Kelurahan Kebon Kacang - JAKPUS,"24,800,000",0,0,"24,800,000","24,200,000","600,000",Perfect match,,,,
16433,1.20.028,Kelurahan Kebon Kacang - JAKPUS,A,1.20.27.028.005,Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Kebon Kacang - JAKPUS,"203,500,000",0,"20,350,000","183,150,000","202,796,000","-19,646,000",Perfect match,,,,
16434,1.20.028,Kelurahan Kebon Kacang - JAKPUS,A,1.20.27.028.006,Pembinaan Masyarakat  dan Lembaga Kemasyarakatan Kelurahan Kebon Kacang - JAKPUS,"814,220,000",0,"81,422,000","732,798,000","726,861,000","5,937,000",Matched by kode kegiatan,,,,
16435,1.20.028,Kelurahan Kebon Kacang - JAKPUS,A,1.20.27.028.007,"Penyediaan Operasional RT, RW dan LMK","2,146,800,000",0,0,"2,146,800,000","2,146,800,000",0,Perfect match,,,,
16436,1.20.028,Kelurahan Kebon Kacang - JAKPUS,A,1.20.27.028.008,Penyelenggaraan Tugas dan Fungsi Kelurahan,"740,550,000",0,"74,055,000","666,495,000","699,406,050","-32,911,050",Perfect match,,,,
16437,1.20.028,Kelurahan Kebon Kacang - JAKPUS,A,1.20.27.028.009,Pelaksanaan Penertiban Kelurahan,"154,456,000",0,"15,445,600","139,010,400","121,747,200","17,263,200",Perfect match,,,,
16438,1.20.028,Kelurahan Kebon Kacang - JAKPUS,A,1.20.27.028.010,Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan,"62,924,000",0,0,"62,924,000","60,660,600","2,263,400",Perfect match,,,,
16439,1.20.028,Kelurahan Kebon Kacang - JAKPUS,A,1.20.27.028.011,Penanggulangan Bencana Kelurahan Kebon Kacang - JAKPUS,"95,000,000",0,0,"95,000,000","90,194,500","4,805,500",Matched by kode kegiatan,,,,
16440,1.20.028,Kelurahan Kebon Kacang - JAKPUS,A,1.20.27.028.012,Dukungan Pelaksanaan Penanganan Segera di Kelurahan,"2,132,200,000",0,"426,440,000","1,705,760,000","2,126,351,148","-420,591,148",Perfect match,,,,
16441,1.20.028,Kelurahan Kebon Kacang - JAKPUS,A,1.20.61.028.001,Penyelenggaran Operasional Kelurahan Kebon Kacang - JAKPUS,"523,000,000",0,"52,300,000","470,700,000","504,493,662","-33,793,662",Matched by kode kegiatan,,,,
16442,1.20.028,Kelurahan Kebon Kacang - JAKPUS,A,1.20.61.028.002,Penyediaan Jasa TALI dan IPAL (12 bulan),"191,000,000",0,0,"191,000,000","184,691,866","6,308,134",Perfect match,,,,
16443,1.20.028,Kelurahan Kebon Kacang - JAKPUS,A,1.20.61.028.003,Penatausahaan Kelurahan Kebon Kacang - JAKPUS,"180,000,000",0,"18,000,000","162,000,000","62,188,562","99,811,438",Perfect match,,,,
16444,1.20.028,Kelurahan Kebon Kacang - JAKPUS,A,1.20.63.028.001,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,"80,000,000",0,"4,000,000","76,000,000","72,720,000","3,280,000",Perfect match,,,,
16445,1.20.029,Kelurahan Kampung Bali - JAKPUS,A,1.20.27.029.001,Penyelenggaraan peningkatan Pelayanan Kapasitas Kampung Bali - JAKPUS,"215,000,000",0,"21,500,000","193,500,000","214,693,641","-21,193,641",Perfect match,,,,
16446,1.20.029,Kelurahan Kampung Bali - JAKPUS,A,1.20.27.029.002,Pelaksanaan Kerja Bakti,"90,000,000",0,0,"90,000,000","88,430,100","1,569,900",Perfect match,,,,
16447,1.20.029,Kelurahan Kampung Bali - JAKPUS,A,1.20.27.029.003,Pengadaan sarana dan Prasarana Kelurahan Kampung Bali - JAKPUS,"100,000,000",0,0,"100,000,000","98,373,352","1,626,648",Matched by kode kegiatan,,,,
16448,1.20.029,Kelurahan Kampung Bali - JAKPUS,A,1.20.27.029.004,Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kampung Bali - JAKPUS,"100,300,000",0,0,"100,300,000","98,173,500","2,126,500",Perfect match,,,,
16449,1.20.029,Kelurahan Kampung Bali - JAKPUS,A,1.20.27.029.005,Pengadaan sarana dan Prasarana Ketertiban Masyarakat Kampung Bali - JAKPUS,"8,000,000",0,0,"8,000,000","7,986,000","14,000",Perfect match,,,,
16450,1.20.029,Kelurahan Kampung Bali - JAKPUS,A,1.20.27.029.006,Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kampung Bali - JAKPUS,"320,000,000",0,"32,000,000","288,000,000","305,389,292","-17,389,292",Perfect match,,,,
16451,1.20.029,Kelurahan Kampung Bali - JAKPUS,A,1.20.27.029.007,Pembinaan Masyarakat  dan Lembaga Kemasyarakatan Kampung Bali - JAKPUS,"191,800,000",0,"19,180,000","172,620,000","188,355,080","-15,735,080",Matched by kode kegiatan,,,,
16452,1.20.029,Kelurahan Kampung Bali - JAKPUS,A,1.20.27.029.008,"Penyediaan Operasional RT, RW dan LMK","1,283,700,000",0,0,"1,283,700,000","1,283,700,000",0,Perfect match,,,,
16453,1.20.029,Kelurahan Kampung Bali - JAKPUS,A,1.20.27.029.009,Penyelenggaraan Tugas dan Fungsi Kelurahan,"415,700,000",0,"41,570,000","374,130,000","408,134,600","-34,004,600",Perfect match,,,,
16454,1.20.029,Kelurahan Kampung Bali - JAKPUS,A,1.20.27.029.010,Pelaksanaan Penertiban Kelurahan,"175,000,000",0,"17,500,000","157,500,000","108,225,830","49,274,170",Perfect match,,,,
16455,1.20.029,Kelurahan Kampung Bali - JAKPUS,A,1.20.27.029.011,Penyelenggaraan Koordinasi Pelaksanaan Tugas dan Fungsi Kampung Bali - JAKPUS,"45,000,000",0,0,"45,000,000","26,592,000","18,408,000",Perfect match,,,,
16456,1.20.029,Kelurahan Kampung Bali - JAKPUS,A,1.20.27.029.012,Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan,"75,000,000",0,0,"75,000,000","32,650,000","42,350,000",Perfect match,,,,
16457,1.20.029,Kelurahan Kampung Bali - JAKPUS,A,1.20.27.029.013,Penanggulangan Bencana Kampung Bali - JAKPUS,"25,000,000",0,0,"25,000,000","24,520,500","479,500",Perfect match,,,,
16458,1.20.029,Kelurahan Kampung Bali - JAKPUS,A,1.20.27.029.014,Dukungan Pelaksanaan Penanganan Segera di Kelurahan,"2,132,200,000",0,"426,440,000","1,705,760,000","2,130,743,552","-424,983,552",Perfect match,,,,
16459,1.20.029,Kelurahan Kampung Bali - JAKPUS,A,1.20.61.029.001,Penyelenggaran Operasional Kampung Bali - JAKPUS,"565,000,000",0,"56,500,000","508,500,000","562,983,381","-54,483,381",Perfect match,,,,
16460,1.20.029,Kelurahan Kampung Bali - JAKPUS,A,1.20.61.029.002,Penyediaan Jasa TALI dan IPAL (12 bulan),"206,000,000",0,0,"206,000,000","195,901,920","10,098,080",Perfect match,,,,
16461,1.20.029,Kelurahan Kampung Bali - JAKPUS,A,1.20.61.029.003,Penatausahaan Kelurahan Kampung Bali - JAKPUS,"130,000,000",0,"13,000,000","117,000,000","127,569,501","-10,569,501",Perfect match,,,,
16462,1.20.029,Kelurahan Kampung Bali - JAKPUS,A,1.20.63.029.001,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,"60,000,000",0,"3,000,000","57,000,000","26,060,000","30,940,000",Perfect match,,,,
16463,1.20.089,Kecamatan Tanjung Priok - JAKUT,A,1.20.26.089.001,Pengadaan sarana dan Prasarana Kec. Tanjung Priok,"55,000,000",0,0,"55,000,000","55,000,000",0,Perfect match,,,,
16464,1.20.089,Kecamatan Tanjung Priok - JAKUT,A,1.20.26.089.002,Penanganan Ketertiban Masyarakat Kec. Tanjung Priok,"100,000,000",0,0,"100,000,000","93,328,000","6,672,000",Perfect match,,,,
16465,1.20.089,Kecamatan Tanjung Priok - JAKUT,A,1.20.26.089.003,Penanganan Saluran Kec. Tanjung Priok,"2,296,500,000",0,"229,650,000","2,066,850,000","2,159,643,545","-92,793,545",Perfect match,,,,
16466,1.20.089,Kecamatan Tanjung Priok - JAKUT,A,1.20.26.089.004,Penanganan Jalan  Kec. Tanjung Priok,"1,600,000,000",0,"160,000,000","1,440,000,000","1,410,572,200","29,427,800",Matched by kode kegiatan,,,,
16467,1.20.089,Kecamatan Tanjung Priok - JAKUT,A,1.20.26.089.005,Penanganan Pertamanan Kec. Tanjung Priok,"425,000,000",0,"42,500,000","382,500,000","178,024,822","204,475,178",Perfect match,,,,
16468,1.20.089,Kecamatan Tanjung Priok - JAKUT,A,1.20.26.089.006,Penanganan Kebersihan Lingkungan Kec. Tanjung Priok,"200,000,000",0,"20,000,000","180,000,000","94,486,668","85,513,332",Perfect match,,,,
16469,1.20.089,Kecamatan Tanjung Priok - JAKUT,A,1.20.26.089.007,Penyelenggaraan Tugas dan Fungsi Kec. Tanjung Priok,"892,000,000",0,"89,200,000","802,800,000","695,900,141","106,899,859",Perfect match,,,,
16470,1.20.089,Kecamatan Tanjung Priok - JAKUT,A,1.20.26.089.008,Penyelenggaraan Koordinasi Pelaksanaan Tugas dan Fungsi Kec. Tanjung Priok,"385,000,000",0,"38,500,000","346,500,000","361,602,200","-15,102,200",Perfect match,,,,
16471,1.20.089,Kecamatan Tanjung Priok - JAKUT,A,1.20.26.089.009,Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan,"100,000,000",0,0,"100,000,000","83,526,000","16,474,000",Perfect match,,,,
16472,1.20.089,Kecamatan Tanjung Priok - JAKUT,A,1.20.26.089.010,Penanggulangan Bencana Kec. Tanjung Priok,"125,000,000",0,"12,500,000","112,500,000","90,849,900","21,650,100",Perfect match,,,,
16473,1.20.089,Kecamatan Tanjung Priok - JAKUT,A,1.20.26.089.011,Ketatausahaan Kecamatan Kecamatan Tanjung Priok,"390,000,000",0,"39,000,000","351,000,000","285,562,365","65,437,635",Perfect match,,,,
16474,1.20.089,Kecamatan Tanjung Priok - JAKUT,A,1.20.61.089.001,Penyelenggaran Operasional Kec. Tanjung Priok,"783,000,000",0,"78,300,000","704,700,000","782,828,302","-78,128,302",Perfect match,,,,
16475,1.20.089,Kecamatan Tanjung Priok - JAKUT,A,1.20.61.089.002,Penyediaan Jasa TALI dan IPAL 12 Bulan,"498,000,000",0,0,"498,000,000","485,353,651","12,646,349",Perfect match,,,,
16476,1.20.089,Kecamatan Tanjung Priok - JAKUT,A,1.20.63.089.001,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,"157,000,000",0,"7,850,000","149,150,000","60,874,220","88,275,780",Perfect match,,,,
16477,1.20.090,Kelurahan Sunter Jaya - JAKUT,A,1.20.27.090.001,Penyelenggaraan Peningkatan Pelayanan Kapasitas Kel. Sunter Jaya,"545,000,000",0,"54,500,000","490,500,000","544,995,497","-54,495,497",Matched by kode kegiatan,,,,
16478,1.20.090,Kelurahan Sunter Jaya - JAKUT,A,1.20.27.090.002,Pelaksanaan Kerja Bakti,"90,000,000",0,0,"90,000,000","89,554,050","445,950",Perfect match,,,,
16479,1.20.090,Kelurahan Sunter Jaya - JAKUT,A,1.20.27.090.003,Pengadaan sarana dan Prasarana Kel. Sunter Jaya,"70,000,000",0,0,"70,000,000","68,086,671","1,913,329",Perfect match,,,,
16480,1.20.090,Kelurahan Sunter Jaya - JAKUT,A,1.20.27.090.004,Pengadaan Sarana dan Prasarana  Kesehatan Masyarakat Kel. Sunter Jaya,"482,840,000",0,"48,284,000","434,556,000","480,968,600","-46,412,600",Matched by kode kegiatan,,,,
16481,1.20.090,Kelurahan Sunter Jaya - JAKUT,A,1.20.27.090.005,Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kel. Sunter Jaya,"503,700,000",0,"50,370,000","453,330,000","503,089,840","-49,759,840",Perfect match,,,,
16482,1.20.090,Kelurahan Sunter Jaya - JAKUT,A,1.20.27.090.006,Pembinaan Masyarakat  dan Lembaga Kemasyarakatan Kel. Sunter jaya,"658,000,000",0,"65,800,000","592,200,000","657,697,450","-65,497,450",Matched by kode kegiatan,,,,
16483,1.20.090,Kelurahan Sunter Jaya - JAKUT,A,1.20.27.090.007,"Penyediaan Operasional RT, RW dan LMK","3,039,600,000",0,0,"3,039,600,000","3,039,600,000",0,Perfect match,,,,
16484,1.20.090,Kelurahan Sunter Jaya - JAKUT,A,1.20.27.090.008,Penyelenggaraan Tugas dan Fungsi Kelurahan,"355,000,000",0,"35,500,000","319,500,000","354,179,734","-34,679,734",Perfect match,,,,
16485,1.20.090,Kelurahan Sunter Jaya - JAKUT,A,1.20.27.090.009,Pelaksanaan Penertiban Kel. Sunter Jaya,"50,000,000",0,0,"50,000,000","49,195,989","804,011",Perfect match,,,,
16486,1.20.090,Kelurahan Sunter Jaya - JAKUT,A,1.20.27.090.010,Penyelenggaraan Koordinasi Pelaksanaan Tugas dan Fungsi Kel. Sunter Jaya,"50,000,000",0,0,"50,000,000","50,000,000",0,Perfect match,,,,
16487,1.20.090,Kelurahan Sunter Jaya - JAKUT,A,1.20.27.090.011,Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan,"80,000,000",0,0,"80,000,000","79,996,500","3,500",Perfect match,,,,
16488,1.20.090,Kelurahan Sunter Jaya - JAKUT,A,1.20.27.090.012,Penanggulangan Bencana Kel. Sunter Jaya,"255,000,000",0,"25,500,000","229,500,000","254,977,390","-25,477,390",Perfect match,,,,
16489,1.20.090,Kelurahan Sunter Jaya - JAKUT,A,1.20.27.090.013,Dukungan Pelaksanaan Penanganan Segera di Kelurahan,"3,323,200,000",0,"664,640,000","2,658,560,000","3,322,444,800","-663,884,800",Perfect match,,,,
16490,1.20.090,Kelurahan Sunter Jaya - JAKUT,A,1.20.61.090.001,Penyelenggaran Operasional Kel. Sunter Jaya,"510,000,000",0,"51,000,000","459,000,000","509,875,779","-50,875,779",Perfect match,,,,
16491,1.20.090,Kelurahan Sunter Jaya - JAKUT,A,1.20.61.090.002,Penyediaan Jasa TALI dan IPAL (12 bulan),"286,000,000",0,0,"286,000,000","252,705,120","33,294,880",Perfect match,,,,
16492,1.20.090,Kelurahan Sunter Jaya - JAKUT,A,1.20.61.090.003,Penatausahaan Kelurahan Sunter Jaya,"301,000,000",0,"30,100,000","270,900,000","300,979,831","-30,079,831",Perfect match,,,,
16493,1.20.090,Kelurahan Sunter Jaya - JAKUT,A,1.20.63.090.001,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,"80,000,000",0,"4,000,000","76,000,000","79,013,600","-3,013,600",Perfect match,,,,
16494,1.20.091,Kelurahan Sunter Agung - JAKUT,A,1.20.27.091.001,Penyelenggaraan peningkatan Pelayanan Kapasitas Kel. Sunter Agung,"466,000,000",0,"46,600,000","419,400,000","379,605,810","39,794,190",Matched by kode kegiatan,,,,
16495,1.20.091,Kelurahan Sunter Agung - JAKUT,A,1.20.27.091.002,Pelaksanaan Kerja Bakti,"198,000,000",0,"19,800,000","178,200,000","180,624,000","-2,424,000",Perfect match,,,,
16496,1.20.091,Kelurahan Sunter Agung - JAKUT,A,1.20.27.091.003,Pengadaan sarana dan Prasarana Kel. Sunter Agung,"60,000,000",0,0,"60,000,000","59,951,003","48,997",Perfect match,,,,
16497,1.20.091,Kelurahan Sunter Agung - JAKUT,A,1.20.27.091.004,Pengadaan Sarana dan Prasarana  Kesehatan Masyarakat Kel. Sunter Agung,"651,800,000",0,"65,180,000","586,620,000","582,064,000","4,556,000",Matched by kode kegiatan,,,,
16498,1.20.091,Kelurahan Sunter Agung - JAKUT,A,1.20.27.091.005,Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kel. Sunter Agung,"560,000,000",0,"56,000,000","504,000,000","559,024,180","-55,024,180",Perfect match,,,,
16499,1.20.091,Kelurahan Sunter Agung - JAKUT,A,1.20.27.091.006,Pembinaan Masyarakat  dan Lembaga Kemasyarakatan Kel. Sunter Agung,"1,081,711,000",0,"108,171,100","973,539,900","961,082,300","12,457,600",Matched by kode kegiatan,,,,
